Profit,Transaction ID,Product ID,Customer ID,Date,Online,Status,Brand,Product Line,Product Class,Size,List Price,Cost
737.57,17290,43,633,08-09-2017,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01
64.930000000,17291,66,626,23-10-2017,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33
,17292,0,171,30-05-2017,True,Approved,,,,,517.53,
90.1,17293,72,1532,07-12-2017,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3
43.97,17294,50,2884,04-02-2017,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92
133.38,17295,49,488,06-08-2017,False,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13
437.46,17296,36,828,11-03-2017,False,Approved,Solex,Standard,low,medium,945.04,507.58
802.26,17297,51,3294,10-08-2017,False,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4
14.23,17298,61,2732,17-02-2017,False,Approved,OHM Cycles,Standard,low,medium,71.16,56.93
209.84,17299,15,83,06-05-2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9
327.98,17300,59,3480,29-10-2017,True,Approved,Solex,Standard,medium,large,1061.56,733.58
737.17,17301,71,2042,12-09-2017,False,Approved,Solex,Standard,high,large,1842.92,1105.75
957.02,17302,24,90,09-03-2017,False,Approved,Solex,Road,medium,large,1777.8,820.78
179.44,17303,0,1003,25-05-2017,True,Approved,Solex,Standard,medium,medium,478.16,298.72
450.77,17304,52,3322,11-08-2017,False,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
110.81,17305,27,147,10-06-2017,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72
133.78,17306,9,2373,27-06-2017,True,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36
143.36,17307,98,2673,13-02-2017,False,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03
448.68,17308,35,2575,15-04-2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
17.87,17309,2,403,22-04-2017,False,Approved,Solex,Standard,medium,medium,71.49,53.62
583.27,17310,40,2527,10-09-2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9
1660.88,17311,44,1661,20-05-2017,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76
187.39,17312,8,2435,15-01-2017,False,Approved,Solex,Road,medium,small,1703.52,1516.13
709.34,17313,25,2272,08-01-2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
431.33,17314,32,2738,11-06-2017,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
43.97,17315,50,1673,12-08-2017,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92
75.48,17316,0,950,29-01-2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
459.46,17317,82,1952,16-05-2017,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18
574.62,17318,13,293,15-10-2017,True,Approved,Solex,Standard,medium,medium,1163.89,589.27
1383.61,17319,63,1552,05-03-2017,True,Approved,Solex,Standard,medium,medium,1483.2,99.59
802.26,17320,51,2236,29-12-2017,True,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4
155.65,17321,59,2049,15-10-2017,False,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36
14.23,17322,61,2268,21-08-2017,True,Approved,OHM Cycles,Standard,low,medium,71.16,56.93
4.8,17323,19,1413,16-12-2017,False,Approved,OHM Cycles,Road,high,large,12.01,7.21
737.17,17324,71,3387,13-08-2017,False,Approved,Solex,Standard,high,large,1842.92,1105.75
187.39,17325,8,2044,25-04-2017,True,Approved,Solex,Road,medium,small,1703.52,1516.13
64.930000000,17326,66,3433,11-09-2017,True,Approved,Giant Bicycles,Road,low,small,590.26,525.33
547.28,17327,31,1189,30-09-2017,True,Approved,WeareA2B,Standard,medium,medium,752.64,205.36
139.23,17328,80,1275,09-06-2017,False,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84
199.1,17329,42,447,30-09-2017,False,Approved,OHM Cycles,Road,medium,small,1810,1610.9
144.26,17330,33,1027,12-08-2017,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
1230.3,17331,26,2236,14-04-2017,True,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63
,17332,0,1702,20-02-2017,True,Approved,,,,,226.94,
509.97,17333,11,2765,14-11-2017,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96
198.22,17334,69,2997,28-08-2017,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
179.44,17335,62,1653,07-05-2017,,Approved,Solex,Standard,medium,medium,478.16,298.72
14.23,17336,61,642,06-12-2017,True,Approved,OHM Cycles,Standard,low,medium,71.16,56.93
1230.27,17337,89,1507,27-01-2017,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48
445.21,17338,77,2424,19-04-2017,False,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1
1383.61,17339,4,2288,02-07-2017,True,Approved,Solex,Standard,medium,medium,1483.2,99.59
45.96,17340,0,3407,28-10-2017,True,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9
91.15,17341,6,1670,02-03-2017,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
709.34,17342,25,2025,13-02-2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
547.28,17343,85,3402,18-08-2017,False,Approved,WeareA2B,Standard,medium,medium,752.64,205.36
198.22,17344,69,2262,22-09-2017,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
133.78,17345,9,2750,11-06-2017,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36
187.39,17346,8,340,16-09-2017,False,Approved,Solex,Road,medium,small,1703.52,1516.13
15.08,17347,22,1032,27-08-2017,True,Approved,WeareA2B,Standard,medium,medium,60.34,45.26
198.29,17348,70,1068,23-09-2017,False,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43
771.12,17349,58,238,19-03-2017,False,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4
450.77,17350,52,2781,16-07-2017,False,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
459.46,17351,82,1247,01-10-2017,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18
812.44,17352,48,3202,10-06-2017,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
198.22,17353,69,567,31-10-2017,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
802.26,17354,51,110,24-02-2017,False,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4
1055.82,17355,78,1983,02-10-2017,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48
72.6,17356,0,3309,23-08-2017,False,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41
128.46,17357,76,272,14-08-2017,False,Approved,WeareA2B,Standard,low,medium,642.31,513.85
152.55,17358,100,637,08-03-2017,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29
574.62,17359,13,2213,25-07-2017,False,Approved,Solex,Standard,medium,medium,1163.89,589.27
143.82,17360,18,1199,27-08-2017,False,Approved,Solex,Standard,medium,medium,575.27,431.45
45.96,17361,56,2932,25-02-2017,True,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9
502.47,17362,43,2248,20-01-2017,True,Approved,Solex,Standard,medium,medium,1151.96,649.49
179.44,17363,0,2974,24-07-2017,True,Approved,Solex,Standard,medium,medium,478.16,298.72
327.98,17364,49,2953,17-07-2017,False,Approved,Solex,Standard,medium,large,1061.56,733.58
25.09,17365,0,838,18-06-2017,True,Approved,Solex,Standard,medium,medium,100.35,75.26
459.46,17366,18,544,14-03-2017,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18
110.81,17367,27,3315,27-02-2017,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72
135.85,17368,29,1166,20-07-2017,True,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54
25.09,17369,91,785,03-07-2017,True,Approved,Solex,Standard,medium,medium,100.35,75.26
91.15,17370,0,2299,24-10-2017,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
4.8,17371,19,3150,16-04-2017,False,Approved,OHM Cycles,Road,high,large,12.01,7.21
451.65,17372,4,694,10-04-2017,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
356.5,17373,45,2966,07-01-2017,False,Approved,Solex,Standard,medium,medium,441.49,84.99
1230.3,17374,26,541,15-08-2017,True,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63
199.1,17375,42,1364,04-06-2017,True,Approved,OHM Cycles,Road,medium,small,1810,1610.9
1383.61,17376,63,1233,04-05-2017,True,Approved,Solex,Standard,medium,medium,1483.2,99.59
1383.61,17377,63,2620,10-06-2017,False,Approved,Solex,Standard,medium,medium,1483.2,99.59
1010.02,17378,75,2391,02-06-2017,False,Cancelled,Giant Bicycles,Touring,medium,large,1873.97,863.95
459.46,17379,82,2293,14-05-2017,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18
1612.25,17380,73,2434,05-04-2017,True,Approved,Solex,Standard,medium,medium,1945.43,333.18
17.87,17381,2,554,22-11-2017,False,Approved,Solex,Standard,medium,medium,71.49,53.62
751.02,17382,38,117,25-02-2017,True,Approved,Solex,Standard,medium,medium,1577.53,826.51
502.47,17383,43,2640,12-07-2017,False,Approved,Solex,Standard,medium,medium,1151.96,649.49
771.12,17384,58,924,27-08-2017,False,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4
641.64,17385,96,623,13-05-2017,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66
25.09,17386,91,796,25-07-2017,False,Approved,Solex,Standard,medium,medium,100.35,75.26
90.1,17387,72,2410,24-11-2017,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3
1408.91,17388,83,2475,17-03-2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
1702.55,17389,38,2989,21-10-2017,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
547.28,17390,85,2101,16-11-2017,True,Approved,WeareA2B,Standard,medium,medium,752.64,205.36
1408.91,17391,83,371,20-09-2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
179.44,17392,0,1333,23-12-2017,False,Approved,Solex,Standard,medium,medium,478.16,298.72
45.96,17393,56,1501,16-06-2017,True,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9
195.34,17394,20,933,30-12-2017,False,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47
25.09,17395,91,3063,09-08-2017,True,Approved,Solex,Standard,medium,medium,100.35,75.26
152.55,17396,100,1765,30-03-2017,False,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29
583.27,17397,40,1898,06-05-2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9
737.57,17398,79,121,06-01-2017,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01
25.09,17399,0,2887,17-02-2017,True,Approved,Solex,Standard,medium,medium,100.35,75.26
1010.02,17400,75,340,04-02-2017,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95
198.22,17401,69,3439,22-08-2017,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
25.09,17402,91,1947,27-08-2017,True,Approved,Solex,Standard,medium,medium,100.35,75.26
872.89,17403,64,2447,19-08-2017,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55
75.75,17404,56,2907,06-07-2017,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
187.39,17405,8,3395,02-10-2017,False,Approved,Solex,Road,medium,small,1703.52,1516.13
450.77,17406,52,975,23-05-2017,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
14.23,17407,61,1245,02-04-2017,True,Approved,OHM Cycles,Standard,low,medium,71.16,56.93
1010.02,17408,75,3315,16-04-2017,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95
155.65,17409,92,269,04-06-2017,False,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36
1305.25,17410,89,3062,09-05-2017,False,Approved,WeareA2B,Touring,medium,large,1362.99,57.74
75.14,17411,9,550,16-12-2017,False,Approved,OHM Cycles,Road,medium,medium,742.54,667.4
1660.88,17412,44,2602,20-10-2017,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76
139.23,17413,80,2923,16-04-2017,True,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84
872.89,17414,64,2243,30-06-2017,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55
75.48,17415,84,165,23-03-2017,,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
445.21,17416,69,2189,19-07-2017,True,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1
198.29,17417,0,3208,12-05-2017,True,Cancelled,Trek Bicycles,Standard,high,medium,495.72,297.43
133.38,17418,49,1375,09-10-2017,True,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13
583.27,17419,93,578,14-02-2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9
110.56,17420,0,281,21-12-2017,True,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07
409.86,17421,17,888,23-10-2017,False,Approved,Solex,Standard,high,medium,1024.66,614.8
448.68,17422,1,553,22-02-2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
139.23,17423,80,2671,21-09-2017,False,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84
690.49,17424,21,195,20-12-2017,False,Approved,Solex,Standard,medium,large,1071.23,380.74
91.15,17425,0,61,01-11-2017,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
179.44,17426,0,2474,03-05-2017,False,Approved,Solex,Standard,medium,medium,478.16,298.72
179.44,17427,0,966,05-01-2017,False,Approved,Solex,Standard,medium,medium,478.16,298.72
812.44,17428,48,3094,28-02-2017,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
182.81,17429,88,2093,23-09-2017,False,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
450.77,17430,52,2832,09-07-2017,False,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
1305.25,17431,89,2229,09-12-2017,False,Approved,WeareA2B,Touring,medium,large,1362.99,57.74
,17432,0,2135,15-08-2017,True,Approved,,,,,1196.65,
450.77,17433,52,1784,20-10-2017,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
327.98,17434,49,857,20-05-2017,True,Approved,Solex,Standard,medium,large,1061.56,733.58
437.46,17435,90,120,09-08-2017,,Approved,Solex,Standard,low,medium,945.04,507.58
50.66,17436,97,2104,17-03-2017,False,Approved,Solex,Standard,medium,large,202.62,151.96
1279.4,17437,54,1282,04-05-2017,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
1660.88,17438,44,1812,20-03-2017,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76
167.21,17439,0,2459,10-04-2017,False,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84
1702.55,17440,3,1300,29-09-2017,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
502.47,17441,43,1376,02-10-2017,False,Approved,Solex,Standard,medium,medium,1151.96,649.49
872.89,17442,80,2859,04-03-2017,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55
547.28,17443,85,1098,04-08-2017,True,Approved,WeareA2B,Standard,medium,medium,752.64,205.36
802.26,17444,51,1381,27-01-2017,False,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4
827.16,17445,85,345,06-03-2017,True,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91
189.28,17446,47,2333,16-02-2017,False,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42
1702.55,17447,3,2864,13-12-2017,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
114.93,17448,5,2067,25-01-2017,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71
1215.34,17449,46,2047,26-03-2017,True,Approved,Solex,Standard,low,medium,1289.85,74.51
547.28,17450,85,532,03-02-2017,True,Approved,WeareA2B,Standard,medium,medium,752.64,205.36
812.44,17451,48,2115,14-08-2017,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
128.46,17452,76,95,11-09-2017,False,Approved,WeareA2B,Standard,low,medium,642.31,513.85
152.55,17453,14,1053,02-04-2017,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29
690.49,17454,21,1182,30-07-2017,True,Approved,Solex,Standard,medium,large,1071.23,380.74
1612.25,17455,10,3326,12-02-2017,True,Approved,Solex,Standard,medium,medium,1945.43,333.18
812.44,17456,48,1670,05-04-2017,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
812.44,17457,48,1734,25-05-2017,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
143.82,17458,18,692,08-05-2017,False,Approved,Solex,Standard,medium,medium,575.27,431.45
737.17,17459,71,2969,11-11-2017,False,Approved,Solex,Standard,high,large,1842.92,1105.75
135.85,17460,29,2036,09-09-2017,True,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54
75.48,17461,84,2678,22-03-2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
179.44,17462,0,2888,09-11-2017,False,Approved,Solex,Standard,medium,medium,478.16,298.72
812.44,17463,48,3280,02-05-2017,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
217.51,17464,64,973,27-11-2017,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85
1408.91,17465,83,2624,28-06-2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
448.68,17466,1,659,12-01-2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
834.94,17467,93,143,08-08-2017,False,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09
834.94,17468,93,941,02-06-2017,False,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09
75.1399756,17469,0,5034,03-01-2017,False,Approved,OHM Cycles,Road,medium,medium,742.54,667.4000244
57.73,17470,31,1157,06-10-2017,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18
139.23,17471,80,2791,07-12-2017,False,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84
437.46,17472,36,3360,02-10-2017,True,Approved,Solex,Standard,low,medium,945.04,507.58
133.38,17473,49,2662,02-07-2017,False,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13
451.65,17474,4,2847,09-06-2017,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
1630.25,17475,92,1209,20-08-2017,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
133.38,17476,49,1344,15-11-2017,False,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13
299.27,17477,30,2879,17-02-2017,True,Approved,Solex,Standard,high,medium,748.17,448.9
90.1,17478,72,43,10-10-2017,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3
737.17,17479,14,2494,11-06-2017,True,Approved,Solex,Standard,high,large,1842.92,1105.75
1230.3,17480,63,680,16-12-2017,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63
209.84,17481,15,2737,23-04-2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9
751.02,17482,13,1926,15-04-2017,False,Approved,Solex,Standard,medium,medium,1577.53,826.51
451.65,17483,4,2262,16-10-2017,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
299.27,17484,30,749,18-08-2017,False,Approved,Solex,Standard,high,medium,748.17,448.9
50.66,17485,97,1464,12-05-2017,False,Approved,Solex,Standard,medium,large,202.62,151.96
14.23,17486,61,463,10-09-2017,False,Approved,OHM Cycles,Standard,low,medium,71.16,56.93
1230.3,17487,26,2960,27-02-2017,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63
448.68,17488,1,2304,19-07-2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
72.6,17489,90,2564,04-09-2017,False,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41
409.86,17490,17,3057,01-12-2017,True,Approved,Solex,Standard,high,medium,1024.66,614.8
309.81,17491,34,3169,27-06-2017,True,Approved,Norco Bicycles,Road,high,large,774.53,464.72
155.65,17492,59,1711,31-10-2017,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36
43.97,17493,50,437,12-11-2017,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92
17.87,17494,2,2329,22-12-2017,True,Approved,Solex,Standard,medium,medium,71.49,53.62
75.75,17495,23,3466,25-08-2017,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
75.75,17496,23,2822,02-05-2017,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
431.33,17497,32,2825,23-07-2017,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
903.11,17498,35,1761,29-03-2017,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4
110.56,17499,86,2178,17-06-2017,True,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07
128.46,17500,76,1131,29-03-2017,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85
155.65,17501,92,2993,04-09-2017,False,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36
15.08,17502,22,2915,23-09-2017,True,Approved,WeareA2B,Standard,medium,medium,60.34,45.26
641.64,17503,94,1570,27-11-2017,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66
45.96,17504,56,3151,09-07-2017,False,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9
198.22,17505,69,3064,06-05-2017,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
817.36,17506,88,1461,04-03-2017,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1
903.11,17507,27,2275,12-06-2017,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4
456.45,17508,99,372,17-09-2017,False,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89
802.26,17509,51,53,20-02-2017,True,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4
17.87,17510,2,1849,16-08-2017,True,Approved,Solex,Standard,medium,medium,71.49,53.62
737.57,17511,79,2008,07-06-2017,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01
139.23,17512,80,2700,14-08-2017,False,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84
155.65,17513,59,1910,20-08-2017,False,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36
75.14,17514,9,253,22-03-2017,False,Cancelled,OHM Cycles,Road,medium,medium,742.54,667.4
155.65,17515,92,110,22-05-2017,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36
15.08,17516,22,355,07-02-2017,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26
1544.61,17517,46,1652,07-04-2017,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
133.38,17518,49,1208,07-02-2017,False,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13
1702.55,17519,3,546,05-08-2017,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
128.46,17520,91,1706,14-08-2017,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85
1383.61,17521,4,3382,27-01-2017,True,Approved,Solex,Standard,medium,medium,1483.2,99.59
1592.19,17522,87,1003,05-08-2017,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71
437.46,17523,36,241,30-04-2017,False,Approved,Solex,Standard,low,medium,945.04,507.58
182.81,17524,16,2515,09-11-2017,False,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
45.96,17525,56,2071,05-08-2017,False,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9
693.76,17526,53,1851,20-03-2017,False,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58
1230.27,17527,39,2683,16-05-2017,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48
17.87,17528,2,15,20-01-2017,False,Approved,Solex,Standard,medium,medium,71.49,53.62
450.77,17529,58,1111,05-07-2017,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
356.5,17530,45,181,10-11-2017,False,Approved,Solex,Standard,medium,medium,441.49,84.99
903.11,17531,35,2324,01-03-2017,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4
50.66,17532,97,2579,29-05-2017,True,Approved,Solex,Standard,medium,large,202.62,151.96
133.38,17533,0,706,13-09-2017,True,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13
445.21,17534,77,2144,21-10-2017,False,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1
,17535,0,1210,29-07-2017,True,Approved,,,,,634.57,
75.14,17536,9,3190,21-07-2017,False,Approved,OHM Cycles,Road,medium,medium,742.54,667.4
50.66,17537,0,2012,15-01-2017,True,Approved,Solex,Standard,medium,large,202.62,151.96
448.68,17538,1,2640,25-05-2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
502.47,17539,43,655,30-05-2017,True,Approved,Solex,Standard,medium,medium,1151.96,649.49
1295.43,17540,40,1707,23-05-2017,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
583.27,17541,40,126,19-12-2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9
827.16,17542,74,3353,01-04-2017,True,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91
309.81,17543,34,836,19-10-2017,True,Approved,Norco Bicycles,Road,high,large,774.53,464.72
737.57,17544,79,3237,21-04-2017,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01
356.5,17545,45,2651,15-12-2017,False,Approved,Solex,Standard,medium,medium,441.49,84.99
45.96,17546,56,1419,03-05-2017,True,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9
1630.25,17547,57,250,29-11-2017,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
299.27,17548,30,1055,07-06-2017,True,Approved,Solex,Standard,high,medium,748.17,448.9
903.11,17549,35,2335,14-09-2017,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4
1383.61,17550,63,657,08-07-2017,True,Approved,Solex,Standard,medium,medium,1483.2,99.59
709.34,17551,25,48,23-04-2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
152.55,17552,14,933,15-07-2017,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29
737.17,17553,71,1224,18-08-2017,False,Approved,Solex,Standard,high,large,1842.92,1105.75
1592.19,17554,68,1050,04-12-2017,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71
217.51,17555,60,3468,27-12-2017,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85
143.82,17556,18,560,19-11-2017,True,Approved,Solex,Standard,medium,medium,575.27,431.45
737.57,17557,79,2879,05-01-2017,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01
1408.91,17558,79,1512,16-08-2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
91.15,17559,0,3123,10-01-2017,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
547.28,17560,85,2491,09-03-2017,,Approved,WeareA2B,Standard,medium,medium,752.64,205.36
817.36,17561,88,912,20-11-2017,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1
195.34,17562,20,1992,10-04-2017,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47
771.12,17563,72,2443,17-02-2017,True,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4
15.08,17564,22,1451,10-03-2017,True,Approved,WeareA2B,Standard,medium,medium,60.34,45.26
195.34,17565,20,1698,17-05-2017,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47
1383.61,17566,63,507,04-02-2017,True,Approved,Solex,Standard,medium,medium,1483.2,99.59
459.46,17567,82,3404,25-08-2017,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18
139.23,17568,80,2536,01-08-2017,True,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84
17.87,17569,0,1894,20-07-2017,True,Approved,Solex,Standard,medium,medium,71.49,53.62
